file_name,experiment_id,corridor_id,location_id,position_key,packet_index,sample_start,detect_score_db,detect_peak_bin_mean,detect_peak_bin_std,peak_mean,peak_iqr,raw_bin_-2,raw_bin_-1,raw_bin_+0,raw_bin_+1,raw_bin_+2,E0,C_peak,R_side,R_asym,S_L,S_R
2_0_35_11_2_16_aug05.bin,2,0,35,0_35,2,6690480,4.27561872729,1019.0,-0.0,26.9198504524,0.101552144894,2.60781943136,2.19634892426,26.9198504524,13.6105894646,5.04400682743,3.292863949501104,0.534350743841165,-0.13761976547763383,1.3566086172135525,24.723501528139998,13.309260987799998
2_0_35_11_2_16_aug06.bin,2,0,35,0_35,2,6690480,4.31648927468,1019.0,-0.0,37.6337995117,0.0918216558011,3.73082089044,5.34099611483,37.6337995117,13.0912073736,6.1726244114,3.627902569789907,0.5704731581115193,-0.28378188329719695,0.7530567615920927,32.29280339687,24.542592138099998
2_0_35_11_2_16_aug07.bin,2,0,35,0_35,2,6690480,3.94154906374,1019.0,-0.0,26.158224699,0.0968406017408,2.23100926565,2.97713947175,26.158224699,11.4996902217,9.09055056058,3.2641636610981526,0.5034628428423423,-0.013851592836688003,1.37459275120108,23.18108522725,14.658534477300002
2_0_35_11_2_16_aug08.bin,2,0,35,0_35,2,6690480,3.95615805437,1019.0,-0.0,42.7289866096,0.0938091099945,2.97379333039,3.73603733674,42.7289866096,14.7225188848,4.2028163579,3.7548775332408613,0.6250203510890482,-0.5109124560218107,1.0369277986759398,38.99294927286,28.0064677248
2_0_35_11_2_16_aug09.bin,2,0,35,0_35,2,6690480,4.05021829901,1019.0,-0.0,29.1716220758,0.0912371651675,3.00559856237,1e-12,29.1716220758,11.772289347,11.5681689765,3.373196390005881,0.5254474362290856,-0.10187777001618428,2.049711526529814,29.171622075799,17.399332728799997
2_0_35_11_2_16_aug00.bin,2,0,35,0_35,3,11690480,7.67700979609,820.9999999999999,4.857023409786845e-06,7.08762288352,0.432799948627,4.40745652677,0.120320419481,7.08762288352,1.04815181055,2.54611449491,1.9583500069664956,0.4659946392315658,0.13623174753730966,-0.23089119584991,6.967302464039,6.03947107297
2_0_35_11_2_16_aug01.bin,2,0,35,0_35,3,11690480,7.90080103867,820.9999999999999,4.857023409786845e-06,29.4994497033,0.429962951971,2.02522936037,1e-12,29.4994497033,5.29251467423,4.08106619269,3.384371609046394,0.721288625808609,-0.9508626251194744,1.53221222767734,29.499449703299003,24.206935029070003
2_0_35_11_2_16_aug02.bin,2,0,35,0_35,3,11690480,7.41613780932,820.9999999999999,4.857023409786845e-06,22.3031646475,0.434440869313,3.32994236253,2.39442264646,22.3031646475,4.0707932882,9.09040979689,3.1047285808414458,0.5414870320830343,-0.16633054336717468,0.8325417137297324,19.90874200104,18.2323713593
2_0_35_11_2_16_aug03.bin,2,0,35,0_35,3,11690480,7.39989591693,820.9999999999999,4.857023409786845e-06,20.0561951114,0.423951479035,2.4335227116,1e-12,20.0561951114,5.83297918411,2.97798955917,2.9985380891393962,0.6407589516903796,-0.5786597288608515,1.286657510269096,20.056195111399003,14.223215927290001
2_0_35_11_2_16_aug04.bin,2,0,35,0_35,3,11690480,7.33428124115,820.9999999999999,4.857023409786845e-06,17.8269140462,0.436982266737,0.714081303858,1e-12,17.8269140462,3.35847748143,1e-12,2.8807093404065776,0.8140339351258382,-1.476437844322771,1.5482461929272382,17.826914046199,14.468436564769998
2_0_35_11_2_16_aug05.bin,2,0,35,0_35,3,11690480,7.09841970318,820.9999999999999,4.857023409786845e-06,29.813024357,0.430411491391,1.49327100367,2.76310425977,29.813024357,6.74693805023,2.25751051799,3.3949453569886767,0.6921374711268111,-0.8101312450763519,0.7493008196220029,27.04992009723,23.06608630677
2_0_35_11_2_16_aug06.bin,2,0,35,0_35,3,11690480,7.50737219548,820.9999999999999,4.857023409786845e-06,9.15263152958,0.427227493324,1.72858273644,2.45029629889,9.15263152958,5.15812326094,3.72656918002,2.214041436800117,0.41198000968758103,0.3557861164539824,0.7542868082653302,6.70233523069,3.9945082686400006
2_0_35_11_2_16_aug07.bin,2,0,35,0_35,3,11690480,7.52552315946,820.9999999999999,4.857023409786845e-06,9.20306374362,0.428397197543,0.59401661576,1.91059094189,9.20306374362,1.61030648166,2.81021940222,2.2195364442285817,0.5706194956552942,-0.2843791228056722,0.5681266086144483,7.29247280173,7.592757261959999
2_0_35_11_2_16_aug08.bin,2,0,35,0_35,3,11690480,7.14147390161,820.9999999999999,4.857023409786845e-06,38.4944757231,0.434024504265,1e-12,2.90234549011,38.4944757231,5.44742488571,4.86608176536,3.6505147432867298,0.7444252881964297,-1.0690977144352503,1.2679351617540242,35.59213023299,33.04705083739
2_0_35_11_2_16_aug09.bin,2,0,35,0_35,3,11690480,7.03547641044,820.9999999999999,4.857023409786845e-06,28.349622419,0.436550895216,1.35946329165,4.08514299226,28.349622419,3.761578761,1e-12,3.3446137115313115,0.7548665395156693,-1.1247381658698834,-0.3697866934282021,24.26447942674,24.588043658
2_0_35_11_2_16_aug00.bin,2,0,35,0_35,4,14190480,11.5410258643,649.0,-0.0,52.2455569489,0.183679444031,2.74007908746,2.97968337953,52.2455569489,6.96405614535,1e-12,3.9559548527584907,0.8046520776966585,-1.4156277966937885,0.19683480632127648,49.26587356937,45.28150080355
2_0_35_11_2_16_aug01.bin,2,0,35,0_35,4,14190480,11.6720691479,649.0,-0.0,45.770677058,0.171936143175,1e-12,1.5968524028,45.770677058,8.89167016816,6.53303904682,3.823643647171413,0.72892252328078,-0.9891627763090486,2.267936274650213,44.173824655199994,36.87900688984
2_0_35_11_2_16_aug02.bin,2,0,35,0_35,4,14190480,11.8392052505,649.0,-0.0,63.490799532,0.176460071895,1.29949565605,5.41226611133,63.490799532,11.2415487561,1.84605643898,4.150895006141356,0.7622844593091587,-1.165245040544848,0.6678041389946958,58.07853342067,52.249250775899995
2_0_35_11_2_16_aug03.bin,2,0,35,0_35,4,14190480,11.9353782536,649.0,-0.0,37.2813693508,0.177608646945,2.1553132156,4.4385375237,37.2813693508,4.724309032,0.839738743265,3.6184937206557075,0.7540841715602538,-1.1205146785785238,-0.16981164803715026,32.8428318271,32.5570603188
2_0_35_11_2_16_aug04.bin,2,0,35,0_35,4,14190480,12.194824148,649.0,-0.0,46.5413029829,0.166288565949,2.14915634757,2.88182953288,46.5413029829,7.25771493899,5.1968742373,3.840340154536404,0.7269025822887204,-0.9789638959864747,0.9064731985329074,43.65947345002,39.28358804391
2_0_35_11_2_16_aug05.bin,2,0,35,0_35,4,14190480,12.0608373958,649.0,-0.0,60.9544294591,0.175242120065,2.16580785448,5.46916303902,60.9544294591,8.80236678015,4.06330884744,4.110126526938869,0.7483195948883956,-1.0896701036776115,0.52182383465661,55.485266420079995,52.152062678949996
2_0_35_11_2_16_aug06.bin,2,0,35,0_35,4,14190480,11.8349803506,649.0,-0.0,62.5487014852,0.170664053232,2.64704498517,4.45328918344,62.5487014852,8.12664657677,1e-12,4.135945477068355,0.8042192584021509,-1.4128765737155833,0.1350065143453866,58.09541230176,54.42205490843
2_0_35_11_2_16_aug07.bin,2,0,35,0_35,4,14190480,11.4399967545,649.0,-0.0,78.9269762584,0.172559957103,2.87463665636,4.63312529638,78.9269762584,5.39720484787,4.59722284784,4.368523073831562,0.8184969300122555,-1.5061970779606655,0.28609029484794674,74.29385096202,73.52977141053
2_0_35_11_2_16_aug08.bin,2,0,35,0_35,4,14190480,12.2668938709,649.0,-0.0,66.1217290716,0.16276863502,4.42241021339,7.48616164762,66.1217290716,4.79897901934,0.474545394257,4.1914974231190865,0.7937418095363596,-1.3476294956941504,-0.814559557052552,58.63556742398,61.32275005226
2_0_35_11_2_16_aug09.bin,2,0,35,0_35,4,14190480,12.1178885259,649.0,-0.0,57.6779599169,0.169162959625,3.41154939773,4.22708714574,57.6779599169,10.7055681982,1e-12,4.05487512336543,0.7586992579853676,-1.1455614166383583,0.33754487411047757,53.45087277116,46.9723917187
2_0_35_11_2_16_aug00.bin,2,0,35,0_35,5,16690480,8.29651444553,623.0,-0.0,49.770654645,0.0451249349477,1.43300149904,5.04666260567,49.770654645,12.3826370609,2.4606088723,3.9074255461896437,0.7000725715046828,-0.847643462870955,0.8288762691460482,44.72399203933,37.3880175841
2_0_35_11_2_16_aug01.bin,2,0,35,0_35,5,16690480,7.78664548653,623.0,-0.0,41.0193114769,0.0350388344736,0.9197716693,5.19471306075,41.0193114769,13.4172335223,4.05242848046,3.7140429674448803,0.6349398718524654,-0.553468229747209,1.0498052743539428,35.82459841615,27.6020779546
2_0_35_11_2_16_aug02.bin,2,0,35,0_35,5,16690480,8.57823908958,623.0,-0.0,49.6688715424,0.0409442116653,0.455580929181,3.96089089984,49.6688715424,16.6221483517,3.53196795147,3.9053784097631494,0.6690360053819044,-0.7038282865123959,1.5180674019581715,45.707980642559995,33.04672319069999
2_0_35_11_2_16_aug03.bin,2,0,35,0_35,5,16690480,7.67492415301,623.0,-0.0,38.2250157653,0.0426213528168,3.08883204982,0.392957022908,38.2250157653,9.91262587441,3.8455768767,3.643490164249338,0.6891735425054752,-0.7962583732691819,1.3740889469158857,37.832058742392,28.31238989089
2_0_35_11_2_16_aug04.bin,2,0,35,0_35,5,16690480,7.94047015673,623.0,-0.0,48.6456764491,0.0324251018954,0.929636182461,4.2162055674,48.6456764491,13.1016840198,6.15664821193,3.8845629341607193,0.6659243812587117,-0.6898087516721365,1.319754848971539,44.4294708817,35.543992429300005
2_0_35_11_2_16_aug05.bin,2,0,35,0_35,5,16690480,7.87009936437,623.0,-0.0,38.8992333303,0.0367672172899,1.53165022385,5.38953299673,38.8992333303,11.761007148,6.04330948518,3.6609745416975588,0.6113854060144785,-0.4531394478608393,0.9448541947336383,33.50970033357,27.138226182300002
2_0_35_11_2_16_aug06.bin,2,0,35,0_35,5,16690480,7.84902098618,623.0,-0.0,38.0868767086,0.0438081252942,0.976771206588,7.8112161237,38.0868767086,15.7707345158,2.19373170606,3.639869779454616,0.5874039191249356,-0.3532435887431034,0.7150099951939809,30.275660584900002,22.3161421928
2_0_35_11_2_16_aug07.bin,2,0,35,0_35,5,16690480,8.61063281578,623.0,-0.0,64.5890204415,0.0443914864792,0.574258970379,1.96111825387,64.5890204415,13.0758358272,3.86875304491,4.168044434137476,0.7682859411230407,-1.198657876357867,1.8996061098920873,62.62790218763,51.513184614299995
2_0_35_11_2_16_aug08.bin,2,0,35,0_35,5,16690480,7.79334777862,623.0,-0.0,48.3291152943,0.0408272232779,3.7908665611,7.78739280819,48.3291152943,17.7808733612,8.59373623654,3.878034180171154,0.5601298545467002,-0.24168908058270286,0.8232726423913872,40.541722486110004,30.5482419331
2_0_35_11_2_16_aug09.bin,2,0,35,0_35,5,16690480,7.60987983127,623.0,-0.0,45.3015794429,0.035640904641,3.34172049507,0.506470669659,45.3015794429,14.8375119197,5.78172286693,3.813341898170379,0.6493080872645927,-0.6159992182652131,1.6786211570961447,44.795108773241,30.4640675232
2_0_35_11_2_16_aug00.bin,2,0,35,0_35,6,19190480,11.6535972743,490.0,-0.0,53.4787514586,0.0494357483248,2.05564815775,3.11739726577,53.4787514586,5.44364772253,1e-12,3.9792844060113524,0.8343611903851053,-1.6168568185307737,0.05098780151996921,50.36135419283,48.03510373607
2_0_35_11_2_16_aug01.bin,2,0,35,0_35,6,19190480,12.4307786628,490.0,-0.0,41.8123640518,0.0431804490365,1.80335267,2.91402866481,41.8123640518,10.549230948,0.645181523269,3.733192086506205,0.7243477532360767,-0.9661315034296458,0.8641609236309332,38.898335386990006,31.2631331038
2_0_35_11_2_16_aug02.bin,2,0,35,0_35,6,19190480,11.9035664306,490.0,-0.0,50.9109692337,0.0508087116113,4.652708726,3.68491326285,50.9109692337,7.59611706833,1.71829158775,3.9300784059121803,0.7425429068713693,-1.0592275784463934,0.1107844765815325,47.22605597085,43.31485216537
2_0_35_11_2_16_aug03.bin,2,0,35,0_35,6,19190480,11.4304355187,490.0,-0.0,32.9990411012,0.0481847665846,3.08252114675,5.33240613004,32.9990411012,5.44938890106,5.48785015075,3.4964785035049384,0.6303396372557254,-0.5336741353291771,0.2621662077661327,27.66663497116,27.54965220014
2_0_35_11_2_16_aug04.bin,2,0,35,0_35,6,19190480,11.0756288994,490.0,-0.0,39.054444701,0.0447360822022,2.65276341683,0.0397194285337,39.054444701,9.19907912211,1e-12,3.6649566905768745,0.7665850035144375,-1.189127620337743,1.2286396248609872,39.0147252724663,29.85536557889
2_0_35_11_2_16_aug05.bin,2,0,35,0_35,6,19190480,11.7974044158,490.0,-0.0,47.7119366529,0.0524701909122,2.24011647202,3.69287302865,47.7119366529,8.04732889999,1e-12,3.865181610884033,0.7733861667315596,-1.2275310988969526,0.3048120050768566,44.01906362425,39.66460775291
2_0_35_11_2_16_aug06.bin,2,0,35,0_35,6,19190480,11.3473170961,490.0,-0.0,60.2878177836,0.0402249035453,4.43256740121,3.1729274522,60.2878177836,10.73863729,1e-12,4.099130056517022,0.766708924801694,-1.1898203073560958,0.34497720620388833,57.1148903314,49.5491804936
2_0_35_11_2_16_aug07.bin,2,0,35,0_35,6,19190480,11.8538755304,490.0,-0.0,55.7909990554,0.0517993413963,2.00698531786,8.05688051078,55.7909990554,8.22467127294,0.710246970193,4.021612549124973,0.7459708628989057,-1.0772375682287996,-0.11898436966824763,47.73411854462,47.56632778246
2_0_35_11_2_16_aug08.bin,2,0,35,0_35,6,19190480,11.6932947184,490.0,-0.0,37.7545159316,0.0493134776021,1.21076373582,5.83349740046,37.7545159316,6.88793351432,2.77540559476,3.6311050958674342,0.6932252835884335,-0.8152413754607395,0.3161259898577054,31.921018531139996,30.866582417279997
2_0_35_11_2_16_aug09.bin,2,0,35,0_35,6,19190480,12.3184248223,490.0,-0.0,61.4181899821,0.0520586239299,3.51125469889,1.28376309236,61.4181899821,8.97218965215,1e-12,4.117706045058758,0.8168898760288746,-1.4954165529283312,0.626552335955134,60.134426889740006,52.44600032995
2_0_35_11_2_16_aug00.bin,2,0,35,0_35,7,24190480,2.5364357984,279.99999999999994,-0.0,24.1799185235,0.165153365202,4.45803724367,8.95674509544,24.1799185235,26.1417639628,4.90806132677,3.1855224755987113,0.35224831285009534,0.6091710629405069,0.8392359230602066,15.223173428059999,-1.9618454392999993
2_0_35_11_2_16_aug01.bin,2,0,35,0_35,7,24190480,2.42444168833,279.99999999999994,-0.0,29.5824804612,0.159825158174,4.45913514912,5.58746402303,29.5824804612,25.2126483833,2.1081643287,3.3871823097913083,0.4418600153769211,0.23361667479586015,1.0004145957299377,23.995016438169998,4.3698320779
2_0_35_11_2_16_aug02.bin,2,0,35,0_35,7,24190480,1.72268931047,279.99999999999994,-0.0,51.3126254338,0.161559937852,2.20119261785,12.2508307751,51.3126254338,26.3273897759,5.90724562079,3.9379368317173524,0.5236020430190677,-0.09447838687920261,0.8022070759594326,39.0617946587,24.985235657900002
2_0_35_11_2_16_aug03.bin,2,0,35,0_35,7,24190480,1.25103970502,279.99999999999994,-0.0,40.5771635298,0.160582713528,3.7410654086,5.11947064699,40.5771635298,20.4427466524,9.48256776651,3.703205433724043,0.5112855659388259,-0.04514993209842923,1.217097492611312,35.45769288281,20.134416877400003
2_0_35_11_2_16_aug04.bin,2,0,35,0_35,7,24190480,2.45209253291,279.99999999999994,-0.0,48.4224403861,0.156361202553,5.89513806383,11.5542860993,48.4224403861,28.339327054,5.65363789533,3.8799633506136892,0.48487981834283056,0.06049917288064311,0.6668469410952482,36.8681542868,20.083113332099998
2_0_35_11_2_16_aug05.bin,2,0,35,0_35,7,24190480,1.77446329976,279.99999999999994,-0.0,43.7232099786,0.158563337951,1.54906044484,9.7968006282,43.7232099786,22.0031767337,4.01925647227,3.777879081898603,0.5391836096627383,-0.15705648356894536,0.8301059673708925,33.92640935040001,21.720033244900005
2_0_35_11_2_16_aug06.bin,2,0,35,0_35,7,24190480,1.97039110495,279.99999999999994,-0.0,45.154121408,0.158687948564,3.52369318999,7.96642766185,45.154121408,23.1374580974,4.71783111145,3.81008155826623,0.5343712636410373,-0.13770223415311364,0.8855352562665566,37.18769374615,22.016663310600002
2_0_35_11_2_16_aug07.bin,2,0,35,0_35,7,24190480,2.14492364072,279.99999999999994,-0.0,44.9185998373,0.15979468782,1.68638810172,9.16640884511,44.9185998373,27.2459090717,2.13816850929,3.8048519592442167,0.5274892797226705,-0.11006810724906008,0.9960301188757928,35.75219099219,17.6726907656
2_0_35_11_2_16_aug08.bin,2,0,35,0_35,7,24190480,2.17424520674,279.99999999999994,-0.0,27.1490737894,0.162800661707,1.76123085435,12.1182853934,27.1490737894,26.1945144476,4.54930079982,3.3013429312271634,0.37826618296762404,0.49691391870968116,0.7952747418541818,15.030788395999998,0.9545593417999996
2_0_35_11_2_16_aug09.bin,2,0,35,0_35,7,24190480,2.40573214597,279.99999999999994,-0.0,46.1115310364,0.164665196391,5.11632992565,8.19669890174,46.1115310364,30.4682911652,7.36213643062,3.831063049666528,0.47413024504835444,0.10357150538248869,1.044370574865181,37.91483213466,15.643239871200002
2_0_35_11_2_16_aug00.bin,2,0,35,0_35,8,26689488,12.4374252695,2002.0,-0.0,29.6220892891,0.19000411359,1e-12,4.50056820662,29.6220892891,2.78443017442,1e-12,3.3885203427835746,0.80261248337575,-1.402703125368003,-0.48016040973307533,25.12152108248,26.83765911468
2_0_35_11_2_16_aug01.bin,2,0,35,0_35,8,26689488,12.6852853679,2002.0,-0.0,46.1863732334,0.202620888439,0.477365700515,1.62736513924,46.1863732334,0.760728843312,0.360593836023,3.832684802922911,0.9347116964068483,-2.66142523343469,-0.6296786396485898,44.55900809416,45.425644390087996
2_0_35_11_2_16_aug02.bin,2,0,35,0_35,8,26689488,13.6545483748,2002.0,-0.0,28.1760986063,0.198753824043,3.04547126677,8.11794814655,28.1760986063,1e-12,0.884013343441,3.338474051403497,0.7004879395590293,-0.8496224633963311,-2.5359254311315436,20.058150459749996,28.176098606299
2_0_35_11_2_16_aug03.bin,2,0,35,0_35,8,26689488,13.1933284167,2002.0,-0.0,12.8751226397,0.198873126461,1.0528048631,4.89997523967,12.8751226397,2.28633055,1e-12,2.555296971918103,0.6097840476305837,-0.4464045643104724,-0.9569102021255862,7.975147400030001,10.5887920897
2_0_35_11_2_16_aug04.bin,2,0,35,0_35,8,26689488,12.6334777687,2002.0,-0.0,19.8233372039,0.192608485264,0.26324902528,3.31918892554,19.8233372039,2.04439802237,1e-12,2.9868598903034926,0.7789077530420587,-1.259312600234212,-0.5609401799198699,16.50414827836,17.77893918153
2_0_35_11_2_16_aug05.bin,2,0,35,0_35,8,26689488,12.737378507,2002.0,-0.0,25.6629749124,0.209720905711,3.70455360365,5.91156425713,25.6629749124,1.65688043114,1e-12,3.2450492882586093,0.6947962294221366,-0.8226389537156091,-1.758504058455635,19.75141065527,24.00609448126
2_0_35_11_2_16_aug06.bin,2,0,35,0_35,8,26689488,12.8764373494,2002.0,-0.0,31.4807144435,0.199016817405,2.21530395108,5.70950129429,31.4807144435,1e-12,1e-12,3.4493751184473576,0.7988909851223014,-1.3793773737023172,-28.602406572005226,25.77121314921,31.480714443499
2_0_35_11_2_16_aug07.bin,2,0,35,0_35,8,26689488,12.9642598498,2002.0,-0.0,28.9766187871,0.203409579745,3.46123324687,7.24430670042,28.9766187871,1.40640489651,1e-12,3.366489256072516,0.7052234545699033,-0.872297113235051,-2.029724630028334,21.73231208668,27.57021389059
2_0_35_11_2_16_aug08.bin,2,0,35,0_35,8,26689488,12.2492361517,2002.0,-0.0,39.5880502781,0.205647140911,1e-12,11.3216014256,39.5880502781,0.109346376361,0.689545165865,3.678527312067512,0.7655997982735187,-1.1836296583403034,-2.6512426157852853,28.266448852499998,39.478703901738996
2_0_35_11_2_16_aug09.bin,2,0,35,0_35,8,26689488,12.2220328625,2002.0,-0.0,34.8423361504,0.192986264923,1.99114770808,5.05020800059,34.8423361504,0.816539572678,1e-12,3.5508332034217522,0.8159753467868275,-1.4893144087486765,-2.15448062539684,29.79212814981,34.025796577722
2_0_35_11_2_16_aug00.bin,2,0,35,0_35,9,29190480,15.0359626372,71.0,-0.0,83.2688832067,0.0661915552261,3.13484140861,6.18946846001,83.2688832067,12.8203149068,1.59150786259,4.4220749284453005,0.7781773830821388,-1.2550764574200255,0.4354239413127856,77.07941474668999,70.44856829989999
2_0_35_11_2_16_aug01.bin,2,0,35,0_35,9,29190480,14.9298479381,71.0,-0.0,96.6361944449,0.062114363183,2.99024657139,1.34702550867,96.6361944449,8.1979894416,1.85551209991,4.570953354736693,0.8703848815095504,-1.9043660742282162,0.8406753884055966,95.28916893623,88.4382050033
2_0_35_11_2_16_aug02.bin,2,0,35,0_35,9,29190480,14.9535802428,71.0,-0.0,107.710931758,0.060795698365,3.00238803213,8.15158025427,107.710931758,9.62997548967,0.626192951468,4.679451080942671,0.8341855672458532,-1.6155865922083177,-0.0839160110029043,99.55935150373,98.08095626833
2_0_35_11_2_16_aug03.bin,2,0,35,0_35,9,29190480,15.1495439528,71.0,-0.0,81.4394680956,0.0581779062043,2.32328769122,3.34437863539,81.4394680956,8.99536494159,1e-12,4.399860021538264,0.847422997681942,-1.7145305750896176,0.46193198777704786,78.09508946021,72.44410315401001
2_0_35_11_2_16_aug04.bin,2,0,35,0_35,9,29190480,14.7324961564,71.0,-0.0,87.0679246433,0.0604810241431,0.0123758163514,5.16660919179,87.0679246433,7.36485410299,4.42128409633,4.466688557059739,0.836925635094348,-1.6355288964000259,0.8223150193679791,81.90131545151,79.70307054031001
2_0_35_11_2_16_aug05.bin,2,0,35,0_35,9,29190480,14.9279025953,71.0,-0.0,81.7545467355,0.0539487818298,2.63552613076,1.47613678572,81.7545467355,7.06473701941,3.39628432976,4.403721425790409,0.8487168777282006,-1.724572590180615,0.9338285479654403,80.27840994978,74.68980971609
2_0_35_11_2_16_aug06.bin,2,0,35,0_35,9,29190480,15.0016160924,71.0,-0.0,93.0371350516,0.054603776754,3.85167421137,1.97862117623,93.0371350516,6.0897215218,3.62536044568,4.532998715083694,0.8568335083566873,-1.7892353968543582,0.5106118540965435,91.05851387537001,86.9474135298
2_0_35_11_2_16_aug07.bin,2,0,35,0_35,9,29190480,15.2298003064,71.0,-0.0,70.8997195679,0.0604656811323,2.55335885084,9.74474501587,70.8997195679,7.76990113856,1.69882850224,4.261266478211515,0.7651058252938641,-1.1808790656567372,-0.26145034075606344,61.15497455202999,63.12981842933999
2_0_35_11_2_16_aug08.bin,2,0,35,0_35,9,29190480,15.0139458112,71.0,-0.0,96.773338176,0.0634014715262,5.13311130442,7.06795997301,96.773338176,5.97474149201,3.92252933266,4.572371524278048,0.8140991861947118,-1.4768689365728118,-0.20926471264991356,89.70537820298999,90.79859668399
2_0_35_11_2_16_aug09.bin,2,0,35,0_35,9,29190480,14.1922217896,71.0,-0.0,87.3238322938,0.0588266205555,2.21620078546,8.58782496831,87.3238322938,6.64537240526,1e-12,4.469623418645872,0.8334555679574319,-1.6103182600459645,-0.4859980861294117,78.73600732549,80.67845988853999
2_0_35_11_2_16_aug00.bin,2,0,35,0_35,10,31690480,9.79753963271,1977.0,-0.0,29.5593110203,0.146059003456,3.04835059354,5.50929224944,29.5593110203,1.87133109802,1e-12,3.386398787970108,0.7391992692086077,-1.0418108995394948,-1.520174788653159,24.05001877086,27.68797992228
2_0_35_11_2_16_aug01.bin,2,0,35,0_35,10,31690480,9.84061198359,1977.0,-0.0,8.22528186037,0.148517938214,2.89593781833,2.45902752964,8.22528186037,1.88324542775,2.76461075565,2.107212564802391,0.45124178218655525,0.195654641531044,-0.14161815544981238,5.76625433073,6.3420364326200005
2_0_35_11_2_16_aug02.bin,2,0,35,0_35,10,31690480,9.31233236635,1977.0,-0.0,28.170762183,0.143284689524,2.27444986375,3.3633164629,28.170762183,1e-12,1e-12,3.3382846380718156,0.833244255956206,-1.6087966923805266,-28.261896772951374,24.807445720100002,28.170762182999002
2_0_35_11_2_16_aug03.bin,2,0,35,0_35,10,31690480,9.94996766993,1977.0,-0.0,21.3258216601,0.136192263569,4.84564930713,3.76012235123,21.3258216601,7.33371470967,0.94727191817,3.0599186230036266,0.5580837957046747,-0.23338884155818818,-0.03847098197208389,17.565699308870002,13.992106950430001
2_0_35_11_2_16_aug04.bin,2,0,35,0_35,10,31690480,9.40653163022,1977.0,-0.0,9.5360857936,0.14321235426,0.0467414320279,5.06877175425,9.5360857936,2.65737336508,1e-12,2.255083107094708,0.550933100102662,-0.20444151217249884,-0.6549395458432687,4.46731403935,6.87871242852
2_0_35_11_2_16_aug05.bin,2,0,35,0_35,10,31690480,9.93352955298,1977.0,-0.0,26.6675804544,0.130850950132,3.34486334781,6.589651131,26.6675804544,1e-12,1e-12,3.2834486124587077,0.7285807138378204,-0.9874336074213133,-28.82842383229763,20.0779293234,26.667580454399
2_0_35_11_2_16_aug06.bin,2,0,35,0_35,10,31690480,9.64334241282,1977.0,-0.0,19.8320333924,0.144348101052,3.38656519326,0.52455821839,19.8320333924,1e-12,2.45733434685,2.9872984784951364,0.7569336497616477,-1.135941148349727,-0.4647474867013532,19.30747517401,19.832033392399
2_0_35_11_2_16_aug07.bin,2,0,35,0_35,10,31690480,9.61660397473,1977.0,-0.0,11.9895793677,0.144752165083,2.79305669167,3.62779480738,11.9895793677,1.9255849693,1e-12,2.4840378864975157,0.5895736640037766,-0.3622032089843412,-1.2043209394235175,8.36178456032,10.063994398399998
2_0_35_11_2_16_aug08.bin,2,0,35,0_35,10,31690480,9.12305958015,1977.0,-0.0,21.1193561471,0.150928344961,5.89210458745,2.91111111251,21.1193561471,3.22991115905,1.11698538417,3.0501899729141364,0.616273235014336,-0.47375967872367325,-0.7056549230421324,18.20824503459,17.88944498805
2_0_35_11_2_16_aug09.bin,2,0,35,0_35,10,31690480,9.54955265317,1977.0,-0.0,21.4723955472,0.139688908111,2.79779731312,4.06741383527,21.4723955472,0.864439833836,1.43301609259,3.0667681821546657,0.7009091449275539,-0.851630880476003,-1.0946644041886924,17.404981711930002,20.607955713364003
2_0_35_11_2_16_aug00.bin,2,0,35,0_35,11,34190480,8.73532648077,1875.0,-0.0,64.5620805096,0.0776561092126,4.10812911254,16.3242196557,64.5620805096,0.0622512612556,4.58107703774,4.167627249427593,0.7202554175260132,-0.9457289142597219,-1.4816879539353527,48.237860853899996,64.4998292483444
2_0_35_11_2_16_aug01.bin,2,0,35,0_35,11,34190480,8.25213240628,1875.0,-0.0,52.9552972906,0.0789762571754,2.73499158684,15.1041060299,52.9552972906,5.61665585634,0.152763963498,3.9694481103031203,0.6916491488740002,-0.8078405550536826,-1.1288210195413229,37.8511912607,47.33864143426
2_0_35_11_2_16_aug02.bin,2,0,35,0_35,11,34190480,9.12213574946,1875.0,-0.0,51.2383265447,0.0840930357619,5.71827061603,15.9711957417,51.2383265447,3.37826845144,1e-12,3.9364878173363707,0.6714843570169413,-0.714906263888523,-1.859463435633109,35.267130803,47.86005809326
2_0_35_11_2_16_aug03.bin,2,0,35,0_35,11,34190480,8.92136523472,1875.0,-0.0,44.0206450569,0.0782268701634,4.57715981333,15.3733221461,44.0206450569,1e-12,0.829033396205,3.7846587297142813,0.6793292605550905,-0.7506910669505475,-3.1807481411397545,28.6473229108,44.020645056899
2_0_35_11_2_16_aug04.bin,2,0,35,0_35,11,34190480,9.11448893466,1875.0,-0.0,64.902797969,0.0735924140912,5.66100109997,13.445351787,64.902797969,1.77247108893,4.56487382525,4.172890734783846,0.718376483954819,-0.9364226530559384,-1.1035609941500821,51.457446182000005,63.13032688007001
2_0_35_11_2_16_aug05.bin,2,0,35,0_35,11,34190480,8.50882633221,1875.0,-0.0,58.9722994935,0.0733828474364,6.57168115767,13.8799501556,58.9722994935,1.99093190449,2.69269623974,4.077067833545881,0.7011533829897004,-0.852796213896394,-1.4739895960508214,45.0923493379,56.981367589010006
