file_name,experiment_id,corridor_id,location_id,position_key,packet_index,payload_status,packet_bytes,packet_counter,total_counter,receiver_average_rssi,snr,sf,tp,serial_size,realtime_average_rssi,average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_min,rssi_max,distance_m,PLM_RSSI,residual
2_2_15_11_2_16.txt,2,2,15,2_15,19,PLOK,17472,20,20,-99.0,0.0,11,2,66,-101.050282590557,-101.050282590557,-101.04742299995713,-101.0,0.061296796531996066,-101.98019821585925,-100.0,58.63,-100.6611083664943,-0.38917422406269964
2_2_15_11_2_16.txt,2,2,15,2_15,20,PLOK,17472,21,21,-96.0,3.0,11,2,66,-98.90555351499029,-98.90555351499029,-98.89809272471823,-99.0,0.1126102055527292,-101.0,-98.02970267621113,58.63,-100.6611083664943,1.7555548515040158
2_2_1_11_2_16.txt,2,2,1,2_1,0,PLFL,17472,1,1,-123.0,-20.0,11,2,66,-105.50730834457029,-105.50730834457029,-105.46901454753088,-105.0,0.04607973050061436,-106.99009910792962,-105.33050950199114,106.09,-108.11060750196128,2.6032991573909925
2_2_1_11_2_16.txt,2,2,1,2_1,1,PLFL,17472,2,1,-123.0,-19.0,11,2,66,-105.56798613325024,-105.56798613325024,-105.42316043099734,-105.0,0.06830936761348295,-106.22930991802114,-105.2845774520732,106.09,-108.11060750196128,2.542621368711039
2_2_1_11_2_16.txt,2,2,1,2_1,2,PLOK,17472,3,2,-122.0,-18.0,11,2,66,-105.37537807521124,-105.37537807521124,-105.38926897831035,-105.0,0.046125524847251735,-105.98019821585925,-104.0,106.09,-108.11060750196128,2.7352294267500383
2_2_1_11_2_16.txt,2,2,1,2_1,3,PLFL,17472,4,2,-125.0,-21.0,11,2,66,-105.42529990596982,-105.42529990596982,-105.37729595161123,-105.0,0.05323468581598994,-106.99009910792962,-105.16690743914563,106.09,-108.11060750196128,2.6853075959914605
2_2_1_11_2_16.txt,2,2,1,2_1,4,PLFL,17472,5,2,-123.0,-20.0,11,2,66,-105.66631991226821,-105.66631991226821,-105.65523633077026,-106.0,0.05197155137615763,-107.0,-105.35448526397587,106.09,-108.11060750196128,2.444287589693076
2_2_1_11_2_16.txt,2,2,1,2_1,5,PLFL,17472,6,2,-122.0,-19.0,11,2,66,-105.51354039402653,-105.51354039402653,-105.58022239883184,-106.0,0.04585663079724612,-106.0,-105.00098901381,106.09,-108.11060750196128,2.5970671079347483
2_2_2_11_2_16.txt,2,2,2,2_2,0,PLFL,17472,7,2,-122.0,-19.0,11,2,66,-105.76103010336811,-105.76103010336811,-105.74744995057034,-106.0,0.014053779400378635,-106.0,-105.57826225964189,102.7,-107.70266372081151,1.9416336174434008
2_2_2_11_2_16.txt,2,2,2,2_2,1,PLOK,17472,8,3,-121.0,-18.0,11,2,66,-105.57967936043069,-105.57967936043069,-105.57604122429336,-106.0,0.03142447636724921,-105.99009910792962,-104.99949776482947,102.7,-107.70266372081151,2.1229843603808263
2_2_2_11_2_16.txt,2,2,2,2_2,2,PLOK,17472,9,4,-121.0,-18.0,11,2,66,-105.54323170240622,-105.54323170240622,-105.4550278786453,-105.0,0.03838365549810679,-106.0,-105.25123963448856,102.7,-107.70266372081151,2.1594320184052975
2_2_2_11_2_16.txt,2,2,2,2_2,3,PLFL,17472,10,4,-123.0,-20.0,11,2,66,-104.6617300623554,-104.6617300623554,-104.69840915479207,-105.0,0.1087119653665147,-105.09256377662032,-103.50720774674069,102.7,-107.70266372081151,3.0409336584561117
2_2_2_11_2_16.txt,2,2,2,2_2,4,PLOK,17472,11,5,-120.0,-17.0,11,2,66,-105.30351184300572,-105.30351184300572,-105.4304916780142,-105.0,0.19861351671052657,-105.5801888882657,-103.01980178414075,102.7,-107.70266372081151,2.3991518778057923
2_2_2_11_2_16.txt,2,2,2,2_2,5,PLFL,17472,12,5,-124.0,-20.0,11,2,66,-105.85486007642832,-105.85486007642832,-105.85797606700673,-106.0,0.052394769687926,-106.33317992527303,-105.0,102.7,-107.70266372081151,1.8478036443831911
2_2_2_11_2_16.txt,2,2,2,2_2,6,PLFL,17472,13,5,-123.0,-20.0,11,2,66,-105.67798247643796,-105.67798247643796,-105.60416762513356,-106.0,0.05119534872440061,-107.0,-105.47322016377728,102.7,-107.70266372081151,2.0246812443735536
2_2_2_11_2_16.txt,2,2,2,2_2,7,PLFL,17472,14,5,-122.0,-19.0,11,2,66,-105.71876430707286,-105.71876430707286,-105.75511679453894,-106.0,0.02236883147565012,-106.0,-105.37085959564861,102.7,-107.70266372081151,1.983899413738655
2_2_2_11_2_16.txt,2,2,2,2_2,8,PLOK,17472,15,6,-122.0,-18.0,11,2,66,-105.48645828013093,-105.48645828013093,-105.46756350743135,-105.0,0.01752661053583417,-105.99009910792962,-105.0,102.7,-107.70266372081151,2.2162054406805822
2_2_2_11_2_16.txt,2,2,2,2_2,9,PLOK,17472,16,7,-122.0,-18.0,11,2,66,-105.34712323693859,-105.34712323693859,-105.34831946906952,-105.0,0.028352280083283325,-105.59421428669883,-104.99850291510643,102.7,-107.70266372081151,2.355540483872929
2_2_2_11_2_16.txt,2,2,2,2_2,10,PLFL,17472,17,7,-120.0,-17.0,11,2,66,-105.68746573040667,-105.68746573040667,-105.68922971540627,-106.0,0.018683882195908684,-106.00050223517053,-105.00990089207038,102.7,-107.70266372081151,2.015197990404843
2_2_2_11_2_16.txt,2,2,2,2_2,11,PLOK,17472,18,8,-120.0,-17.0,11,2,66,-105.81078162087682,-105.81078162087682,-105.83723582948829,-106.0,0.08118154372963819,-107.0,-104.02970267621113,102.7,-107.70266372081151,1.8918820999346906
2_2_2_11_2_16.txt,2,2,2,2_2,12,PLOK,17472,19,9,-121.0,-17.0,11,2,66,-105.705172163349,-105.705172163349,-105.7490291460095,-106.0,0.032963824030354597,-105.90481827347793,-105.0,102.7,-107.70266372081151,1.99749155746251
2_2_2_11_2_16.txt,2,2,2,2_2,13,PLOK,17472,20,10,-123.0,-19.0,11,2,66,-105.69445332715998,-105.69445332715998,-105.6747135103308,-106.0,0.01763674278796217,-106.00100231546736,-105.00990089207038,102.7,-107.70266372081151,2.008210393651538
2_2_2_11_2_16.txt,2,2,2,2_2,14,PLOK,17472,21,11,-121.0,-18.0,11,2,66,-105.71689091784563,-105.71689091784563,-105.70480452877072,-106.0,0.02678453282034477,-106.49279225325931,-105.0,102.7,-107.70266372081151,1.985772802965883
2_2_2_11_2_16.txt,2,2,2,2_2,15,PLOK,17472,22,12,-122.0,-18.0,11,2,66,-105.51552207233087,-105.51552207233087,-105.51394073672807,-106.0,0.06620077908082339,-105.99685870105876,-104.0,102.7,-107.70266372081151,2.1871416484806474
2_2_2_11_2_16.txt,2,2,2,2_2,16,PLFL,17472,23,12,-122.0,-19.0,11,2,66,-105.48547435858544,-105.48547435858544,-105.4751896644973,-105.0,0.018507874744154607,-105.9950274237827,-105.0,102.7,-107.70266372081151,2.2171893622260797
2_2_2_11_2_16.txt,2,2,2,2_2,17,PLOK,17472,24,13,-122.0,-18.0,11,2,66,-105.57978260912714,-105.57978260912714,-105.46897302712047,-105.0,0.09272842998576813,-106.74876036551144,-105.36167080905379,102.7,-107.70266372081151,2.1228811116843787
2_2_2_11_2_16.txt,2,2,2,2_2,18,PLOK,17472,25,14,-122.0,-19.0,11,2,66,-105.9097573038457,-105.9097573038457,-105.84101197153629,-106.0,0.07900954794410293,-106.50275800459428,-105.0,102.7,-107.70266372081151,1.7929064169658204
