file_name,experiment_id,corridor_id,position_id,filename_sf,filename_tx_power_dbm,filename_preamble_len,packet_index,sample_start,sample_rate,bandwidth,fft_size,symbol_samples,skip_preamble_symbols,feature_symbols,feature_bin_count,normalize,phase_mode,preamble_avg_power_db,preamble_peak_to_residual_db,preamble_peak_width_3db_bins_avg,preamble_peak_bin_mean,preamble_peak_bin_std,detect_score_db,detect_peak_bin_mean,detect_peak_bin_std,s17_c_s,s17_j_s,preamble_fft_mag_bin_-8,preamble_fft_mag_bin_-7,preamble_fft_mag_bin_-6,preamble_fft_mag_bin_-5,preamble_fft_mag_bin_-4,preamble_fft_mag_bin_-3,preamble_fft_mag_bin_-2,preamble_fft_mag_bin_-1,preamble_fft_mag_bin_+0,preamble_fft_mag_bin_+1,preamble_fft_mag_bin_+2,preamble_fft_mag_bin_+3,preamble_fft_mag_bin_+4,preamble_fft_mag_bin_+5,preamble_fft_mag_bin_+6,preamble_fft_mag_bin_+7,preamble_fft_mag_bin_+8,preamble_fft_phase_bin_-8,preamble_fft_phase_bin_-7,preamble_fft_phase_bin_-6,preamble_fft_phase_bin_-5,preamble_fft_phase_bin_-4,preamble_fft_phase_bin_-3,preamble_fft_phase_bin_-2,preamble_fft_phase_bin_-1,preamble_fft_phase_bin_+0,preamble_fft_phase_bin_+1,preamble_fft_phase_bin_+2,preamble_fft_phase_bin_+3,preamble_fft_phase_bin_+4,preamble_fft_phase_bin_+5,preamble_fft_phase_bin_+6,preamble_fft_phase_bin_+7,preamble_fft_phase_bin_+8
2_0_33_11_2_16.bin,2,0,33,11,2,16,0,18144,500000.0,125000.0,2048,8192,1,8,17,none,relative,-27.433277160963996,7.946944299994965,1.0,2001.0,-0.0,8.683007066324262,2001.0,-0.0,0.8749584594814503,0.023512063916459307,2.303502896042495,1.4297248280565693,2.9852566314094826,1.6601099176454297,4.378310443630966,3.2527337275993187,8.868783420280078,22.764902355943853,71.25143878207466,5.803528551844762,4.015512781550729,2.9861644130688605,2.3051038104480557,1.9623823769747304,1.5966598591928152,1.4118260081726934,1.2445386390959263,-2.5458567680904145,2.416867803418154,-2.7622549830803442,2.766188910875039,-2.942982337010836,3.076868825846038,-3.0476640352353783,-3.0699681907594942,-2.408268507488096e-09,0.0753560703098026,0.038731463088632755,0.06883230931290553,0.028363401203139578,0.06925654241171628,0.056134083365579755,0.055211121590866157,0.075756215025039
2_0_33_11_2_16.bin,2,0,33,11,2,16,1,2518768,500000.0,125000.0,2048,8192,1,8,17,none,relative,-28.98696432189093,7.9616859663647706,1.0,2005.0,-0.0,8.815426560390105,2005.0,-0.0,0.8770455372138322,0.20612826640299223,1.9582975809317373,1.3073676339267344,2.5632500147911204,1.5457425110186211,3.689084706507488,2.7889966541076565,7.428464658161082,18.513685181598692,59.32145253075448,4.629228622546688,3.1189592334757257,2.3236241979300734,1.7436811285762082,1.5457355712760619,1.1922649951655138,1.027972507924119,0.9393317126369486,-2.6789248743789673,2.378296762172411,-2.852155514124365,2.6380684641603884,-2.9850589217603765,2.975868999193078,-3.0863045063392884,-3.1137670534739477,-2.6859564961832438e-08,0.028449954382071332,0.05180882120437565,0.02378080091750699,0.078172433886122,0.09375201787780053,0.06355807878483895,0.10224130516995036,0.14083048983491953
2_0_33_11_2_16.bin,2,0,33,11,2,16,2,5023536,500000.0,125000.0,2048,8192,1,8,17,none,relative,-22.946977279398876,6.829246555701472,1.0,1041.9999999999998,-0.0,6.151851250834243,1041.9999999999998,-0.0,0.8424457493281305,0.042147218076384864,2.8437939098539355,4.066155258418107,5.097527442531133,4.518582922491494,9.091010757122353,5.20819929023278,18.566007052762043,9.862542728089446,117.31905154031452,16.016821904342788,36.4007349990367,4.743076777611051,13.686563120476414,4.50203280273972,7.740246906653959,4.3206371122807345,4.815231470148518,-0.8143502386655279,0.8525450759196576,-0.5917760478409787,0.9015654431654682,-0.3856735636418912,0.8623008878310892,-0.2010427774897531,0.43713532940751826,-4.117909160946201e-10,0.3546257778176713,-2.962542971190643,2.080373052444228,-2.7682040411411677,2.1669508064322467,-2.5670111648760856,2.327258790610896,-2.3663981441765936
2_0_33_11_2_16.bin,2,0,33,11,2,16,3,10019984,500000.0,125000.0,2048,8192,1,8,17,none,relative,-30.461203784852586,12.908804197199547,1.0,1999.9999999999998,-0.0,13.757805186718667,1999.9999999999998,-0.0,0.9660010203558218,0.018847964063482374,1.1876620674169283,0.7143450850842672,1.501786954532539,0.5905645195743396,2.0229945953237585,0.7559713086892417,3.926282035943437,8.202212552290234,52.63606961792529,0.9945655672759324,0.7045951912157971,0.7128777017254126,0.5591833745705898,0.48430391259224004,0.44830128503705285,0.3908458007681108,0.31327343388351736,-2.2345253679095323,1.8379413815773518,-2.48084497123675,1.989870872007645,-2.7160823949083035,2.857569799622003,-2.9484069600682763,-3.027766128856626,-8.61870709295408e-09,2.3521232779406183,0.3776518564510204,0.07427896254827339,0.3185429709397559,0.023896304839269192,0.21162289135634607,0.09367104072414242,-0.02158515913217618
2_0_33_11_2_16.bin,2,0,33,11,2,16,4,12520496,500000.0,125000.0,2048,8192,1,8,17,none,relative,-25.300156964004685,10.052811064635739,1.0,2002.0,-0.0,10.806260086380469,2002.0,-0.0,0.9212262275667886,0.020554820910778957,2.6023961935940516,1.585953969473674,3.3928110542317365,1.6803222186168172,4.85627078425297,3.209576195768626,9.749195471501253,23.094435882042617,93.69469387695999,4.517160962810239,3.624156956706272,2.800943287138301,2.188659901192615,1.7930596682790594,1.6066823716503973,1.3643253254763263,1.208797977326638,-2.4741090017714016,2.275099321441944,-2.703208639889661,2.5570601398264414,-2.879911432300944,3.023865010230543,-3.0230812315065214,-3.066838971463061,2.1295039234125726e-08,0.12104911786075619,0.10479188098734857,0.060666837150371494,0.08385939673158961,0.07178103000325607,0.09534149842502081,0.07246301067231521,0.04830599532149062
2_0_33_11_2_16.bin,2,0,33,11,2,16,5,15024144,500000.0,125000.0,2048,8192,1,8,17,none,relative,-23.493754381279462,2.3262679584182044,1.0,782.0,4.857023409786845e-06,2.9210681745423663,782.0,4.857023409786845e-06,0.6544664113024089,0.044247125100328764,6.150713576737672,9.773567150716772,2.600101203422561,12.406839877477804,8.128134946428501,14.54395762449687,43.65770764483738,38.91827091822445,96.0713475064538,15.87133533347006,15.30422835524223,13.822708229435488,2.3936416759963137,10.093530234905288,3.5585888793942653,5.662744783486528,5.658727938808674,2.746141473264423,-2.7769978972868277,2.0844853686887093,2.9661500784090697,-1.7991617643322657,2.5337904168475114,-2.4518851393606553,0.9668133073030734,2.1655146036098233e-08,1.1016819135003428,-0.5172736091501476,0.6474621906991506,-0.8444227499858651,0.10058982911988329,1.2091633572779474,-0.46112292580208863,0.7233329120095083
2_0_33_11_2_16.bin,2,0,33,11,2,16,6,17524144,500000.0,125000.0,2048,8192,1,8,17,none,relative,-24.358867109029546,4.284560476613228,1.0,679.0,4.857023409786845e-06,4.246502241629738,679.0,4.857023409786845e-06,0.7535378932742977,0.01443686513961361,4.918585451253505,3.1429369007020553,8.574935891740907,10.65070495213482,4.009223266095496,17.044322974820993,27.19838854142219,28.571192111658608,93.48356979365273,19.600280075730296,9.742277227840018,12.83665623263798,5.350506655806498,5.359023500124006,6.871538535727808,2.4789514745511676,4.111184289331911,-2.477854855880416,-2.0588298973924157,3.0646429199465794,-2.717713521409352,2.6593072043951564,2.95501229087723,-2.2953606836282314,2.1866615322633316,-6.672048712971072e-08,0.5383050604057577,-0.3400311228972608,0.1487831835148555,0.6905451587991831,-0.37099541862175817,0.2945542525076773,0.6485248856317256,-0.29841113400783237
2_0_33_11_2_16.bin,2,0,33,11,2,16,7,20021424,500000.0,125000.0,2048,8192,1,8,17,none,relative,-22.93945080410801,15.390006461554947,1.0,1999.0,-0.0,15.620817452722914,1999.0,-0.0,0.982864054657759,0.006981918817924043,2.3939649464118498,1.74214297426573,2.706838672064486,1.4338233674610004,3.3464982300917603,0.7935025024009934,5.872510362031923,11.122502933057357,127.22910044679666,8.681421284460622,1.7829256322865499,0.8778901767936472,0.5934503778731793,0.5209962031438569,0.39819553846995276,0.31702194565173636,0.31677641945628493,-2.045730290146447,1.4081412942271496,-2.3459206443945053,1.1555245538960865,-2.6522043636615873,1.4355471629721352,-2.8877364026090677,-2.9883676883251695,1.632553258996012e-08,3.0033653677854883,2.7455236923641175,2.5117305184010714,2.245166161228613,1.9041005490421197,2.034739811176254,1.790910761844086,1.6214475989051966
2_0_33_11_2_16.bin,2,0,33,11,2,16,8,22521968,500000.0,125000.0,2048,8192,1,8,17,none,relative,-22.060879111021162,2.4144938178513735,1.125,1997.0000000000002,-0.0,2.9900255706630023,1997.0000000000002,-0.0,0.6483415872843439,0.04811118557514235,5.190921680892337,4.205099964905705,7.275048139150173,5.41362596987118,10.9765940859276,10.323997778661399,23.5620986801718,72.72864886594274,113.73028817167095,20.865335397990894,12.496709691341696,8.944334288810595,6.938689880479809,5.717588525735587,4.83778040954802,4.183531298076287,3.7134169883888064,-2.6872720459141735,2.6720619498309928,-2.848844303945871,2.8752658778711897,-2.991271405511556,3.0763415261517513,-3.0812739292891504,-3.0887113880487087,-9.059978922348873e-09,0.016454852925215844,0.020715162404441746,0.017698183739759427,0.015957562664120798,0.01710778317207368,0.01831163269523357,0.003516180002574371,0.013300804866265475
2_0_33_11_2_16.bin,2,0,33,11,2,16,9,25022576,500000.0,125000.0,2048,8192,1,8,17,none,relative,-23.269227191483772,8.374331211643117,1.0,1998.0,-0.0,9.106611040947396,1998.0,-0.0,0.8857141517480487,0.02079253581535137,3.619643543185719,2.574668313537725,4.836772709906555,2.847630922556947,7.0211569690323135,5.26328167480013,14.217259622467687,35.162875346368416,115.95266691245097,8.575456275049698,5.9854904974104555,4.356818264454786,3.4282026711069618,2.709747480547717,2.400643508333655,2.004759280523588,1.790912646805904,-2.521528949626031,2.4637378768612277,-2.723680200862316,2.7065778735039983,-2.902258720920586,3.0505117452254567,-3.024182972072283,-3.06793453176472,1.49481146824088e-08,0.07438099425759756,0.09241895517339889,0.0628076037359539,0.08621101114236575,0.0833329934521205,0.08478795835378888,0.08057264130364747,0.07355835595437273
