==========Continuous Reception Mode Start==========
HDOK	PLOK	17472	1	1	-90	6	9	2	33	-87 -93 -93 -87 -87 -87 -87 -89 -87 -88 -94 -87 -95 -87 -90 -87 -87 -88 -87 -88 -94 -91 -94 -92 -87 -88 -92 -87 -88 -87 -89 -94 -88 
HDOK	PLOK	17472	2	2	-90	7	9	2	33	-87 -87 -88 -87 -91 -89 -88 -88 -93 -88 -88 -88 -87 -91 -87 -88 -95 -94 -93 -94 -89 -90 -88 -87 -88 -95 -88 -93 -94 -88 -87 -87 -89 
HDOK	PLOK	17472	3	3	-89	6	9	2	33	-87 -87 -88 -87 -91 -89 -87 -87 -91 -87 -87 -87 -86 -89 -86 -87 -88 -93 -91 -93 -87 -89 -87 -87 -89 -94 -87 -89 -93 -87 -87 -87 -87 
HDOK	PLOK	17472	4	4	-90	7	9	2	33	-88 -87 -87 -88 -91 -88 -87 -88 -89 -87 -87 -87 -87 -89 -87 -88 -87 -93 -91 -94 -88 -91 -88 -87 -93 -94 -87 -88 -93 -87 -87 -87 -93 
HDOK	PLOK	17472	5	5	-90	6	9	2	33	-87 -88 -89 -88 -88 -87 -88 -87 -87 -88 -93 -87 -92 -88 -89 -87 -87 -89 -88 -89 -95 -94 -93 -91 -88 -89 -90 -88 -89 -88 -89 -87 -87 
HDOK	PLOK	17472	6	6	-90	7	9	2	33	-87 -89 -94 -88 -88 -87 -88 -88 -88 -88 -94 -88 -88 -88 -93 -88 -89 -88 -88 -88 -93 -90 -94 -94 -87 -87 -94 -87 -88 -88 -93 -92 -94 
HDOK	PLOK	17472	7	7	-90	6	9	2	33	-88 -87 -88 -88 -91 -89 -88 -87 -93 -87 -88 -87 -87 -89 -87 -88 -88 -94 -93 -94 -88 -91 -88 -88 -90 -94 -87 -89 -94 -88 -88 -88 -88 
HDOK	PLOK	17472	8	8	-91	6	9	2	33	-88 -87 -87 -93 -89 -88 -88 -88 -88 -87 -89 -88 -87 -88 -87 -87 -88 -91 -89 -95 -90 -94 -90 -89 -88 -93 -88 -88 -91 -89 -88 -89 -88 
HDOK	PLOK	17472	9	9	-91	7	9	2	33	-88 -88 -89 -88 -88 -87 -87 -88 -88 -89 -92 -88 -89 -88 -89 -87 -87 -89 -88 -91 -94 -94 -93 -90 -88 -89 -89 -87 -89 -88 -89 -87 -91 
HDOK	PLOK	17472	10	10	-90	6	9	2	33	-87 -89 -92 -88 -88 -87 -87 -87 -87 -93 -93 -87 -94 -88 -89 -87 -88 -88 -88 -89 -94 -94 -93 -91 -87 -89 -90 -88 -88 -88 -90 -89 -87 
HDOK	PLOK	17472	11	11	-90	7	9	2	33	-87 -87 -88 -91 -89 -88 -88 -88 -88 -87 -89 -88 -87 -88 -88 -88 -87 -91 -89 -93 -91 -94 -90 -89 -88 -93 -88 -88 -91 -88 -88 -87 -91 
HDOK	PLOK	17472	12	12	-91	6	9	2	33	-88 -88 -93 -87 -88 -88 -88 -88 -87 -89 -94 -88 -90 -87 -90 -87 -87 -88 -88 -89 -95 -92 -95 -93 -87 -88 -92 -87 -88 -88 -92 -87 -89 
HDOK	PLOK	17472	13	13	-89	6	9	2	33	-87 -91 -93 -88 -88 -88 -88 -89 -87 -91 -94 -88 -92 -88 -90 -87 -87 -88 -88 -89 -94 -92 -94 -92 -87 -88 -92 -87 -88 -88 -89 -94 -88 
HDOK	PLOK	17472	14	14	-90	6	9	2	33	-87 -87 -88 -93 -89 -87 -90 -87 -88 -87 -89 -88 -87 -88 -87 -88 -87 -91 -89 -94 -90 -94 -89 -89 -89 -93 -88 -88 -91 -88 -88 -87 -89 
HDOK	PLOK	17472	15	15	-90	7	9	2	33	-89 -89 -89 -92 -91 -89 -90 -89 -89 -89 -89 -89 -88 -89 -89 -88 -88 -93 -91 -94 -89 -93 -89 -88 -93 -94 -88 -88 -93 -88 -87 -87 -89 
