query_file,query_packet,true_location,ambiguous_location,q4_rmse_query_to_loc23_db,q4_rmse_query_to_loc43_db,q,subbin_offset,query_mean_db,query_std_db,query_count,loc23_template_mean_db,loc23_template_std_db,loc23_template_count,loc43_template_mean_db,loc43_template_std_db,loc43_template_count,note
2_1_23_11_2_16.bin,16,23,43,6.143406305039141,6.362613008931716,1,-2.0,-26.643568296894376,1.0254953834424239,16,-22.24656303893757,7.5669661705962135,256,-24.290659514096355,8.135345808646928,320,q=4 zero padding gives finer sampling of the same center-bin neighborhood; it does not add physical resolution.
2_1_23_11_2_16.bin,16,23,43,6.143406305039141,6.362613008931716,1,-1.0,-23.26535583495777,3.683255009939837,16,-15.284492705553024,8.974168953315175,256,-15.996821984572353,8.879264332070328,320,q=4 zero padding gives finer sampling of the same center-bin neighborhood; it does not add physical resolution.
2_1_23_11_2_16.bin,16,23,43,6.143406305039141,6.362613008931716,1,0.0,-1.0276114565458527e-13,6.5578588443938525e-15,16,-1.2646250666846562e-13,1.9907777399000702e-14,256,-4.2278225600030316e-13,1.2689600080755785e-13,320,q=4 zero padding gives finer sampling of the same center-bin neighborhood; it does not add physical resolution.
2_1_23_11_2_16.bin,16,23,43,6.143406305039141,6.362613008931716,1,1.0,-9.465949276582448,1.8291100060854766,16,-19.450391408403775,7.729354250690254,256,-20.51646718286102,8.78137499289283,320,q=4 zero padding gives finer sampling of the same center-bin neighborhood; it does not add physical resolution.
2_1_23_11_2_16.bin,16,23,43,6.143406305039141,6.362613008931716,1,2.0,-18.00273670186454,1.1842084770798926,16,-25.549759105030205,8.920476642011689,256,-25.405720010114713,7.341735928172792,320,q=4 zero padding gives finer sampling of the same center-bin neighborhood; it does not add physical resolution.
2_1_23_11_2_16.bin,16,23,43,6.143406305039141,6.362613008931716,4,-2.0,-27.185884671201215,1.051540393836608,16,-22.849714724141258,7.097836364635062,256,-24.64066361784388,7.763584937258368,320,q=4 zero padding gives finer sampling of the same center-bin neighborhood; it does not add physical resolution.
2_1_23_11_2_16.bin,16,23,43,6.143406305039141,6.362613008931716,4,-1.75,-21.63759814253608,2.361578053871865,16,-17.979892923001852,4.140884699580852,256,-16.947102014650277,3.0532174027967223,320,q=4 zero padding gives finer sampling of the same center-bin neighborhood; it does not add physical resolution.
2_1_23_11_2_16.bin,16,23,43,6.143406305039141,6.362613008931716,4,-1.5,-16.758301810917857,0.8417930582785396,16,-18.415683151322625,5.102464442952787,256,-15.706911982324485,5.292702595388728,320,q=4 zero padding gives finer sampling of the same center-bin neighborhood; it does not add physical resolution.
2_1_23_11_2_16.bin,16,23,43,6.143406305039141,6.362613008931716,4,-1.25,-16.47275387527456,0.6910573685370943,16,-19.96210707216144,7.201066407685206,256,-17.519312219775635,7.716600266023284,320,q=4 zero padding gives finer sampling of the same center-bin neighborhood; it does not add physical resolution.
2_1_23_11_2_16.bin,16,23,43,6.143406305039141,6.362613008931716,4,-1.0,-23.80767220926461,3.3908426869282287,16,-15.887644390756714,8.461804109258498,256,-16.34682608831988,8.504208485925316,320,q=4 zero padding gives finer sampling of the same center-bin neighborhood; it does not add physical resolution.
