query_file,query_packet,true_location,ambiguous_location,raw_center_rmse_query_to_true_db,raw_center_rmse_query_to_ambiguous_db,q4_rmse_query_to_true_db,q4_rmse_query_to_ambiguous_db,panel,q,offset_bin,query_mean_db,query_std_db,query_count,true_template_mean_db,true_template_std_db,true_template_count,ambiguous_template_mean_db,ambiguous_template_std_db,ambiguous_template_count,note
2_0_40_11_2_16.bin,2,40,21,5.8160892284918155,6.158151641191687,4.218316436872536,6.507271667764072,raw_q1_wide,1,-8.0,-43.117956253871775,0.0,1,-33.474770463429145,5.500054717661839,9,-30.8085302391304,2.931670176503689,15,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_0_40_11_2_16.bin,2,40,21,5.8160892284918155,6.158151641191687,4.218316436872536,6.507271667764072,raw_q1_wide,1,-7.0,-35.4861959578496,0.0,1,-32.158867294319776,4.7257687358547456,9,-31.655246330300027,3.6564350660465124,15,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_0_40_11_2_16.bin,2,40,21,5.8160892284918155,6.158151641191687,4.218316436872536,6.507271667764072,raw_q1_wide,1,-6.0,-40.783207116975,0.0,1,-30.913547668481037,4.9740219078483605,9,-28.863282160872004,4.338518843558783,15,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_0_40_11_2_16.bin,2,40,21,5.8160892284918155,6.158151641191687,4.218316436872536,6.507271667764072,raw_q1_wide,1,-5.0,-34.11127018843284,0.0,1,-30.35233566499282,5.028233769592372,9,-30.594072857470238,4.389532025075438,15,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_0_40_11_2_16.bin,2,40,21,5.8160892284918155,6.158151641191687,4.218316436872536,6.507271667764072,raw_q1_wide,1,-4.0,-32.52472109176721,0.0,1,-27.24826216461829,5.141565569437356,9,-26.447618862642752,6.383216165867977,15,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_0_40_11_2_16.bin,2,40,21,5.8160892284918155,6.158151641191687,4.218316436872536,6.507271667764072,raw_q1_wide,1,-3.0,-33.03364852358693,0.0,1,-27.049515669122915,6.854929313667052,9,-26.493767140252405,5.417290383229145,15,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_0_40_11_2_16.bin,2,40,21,5.8160892284918155,6.158151641191687,4.218316436872536,6.507271667764072,raw_q1_wide,1,-2.0,-24.60281456129549,0.0,1,-21.518079184018504,5.1446690233952985,9,-21.209705781098965,8.77836298421054,15,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_0_40_11_2_16.bin,2,40,21,5.8160892284918155,6.158151641191687,4.218316436872536,6.507271667764072,raw_q1_wide,1,-1.0,-26.029725982621848,0.0,1,-14.919408720974413,6.3367317088545185,9,-14.01001905017646,8.89213062193343,15,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_0_40_11_2_16.bin,2,40,21,5.8160892284918155,6.158151641191687,4.218316436872536,6.507271667764072,raw_q1_wide,1,0.0,0.0,0.0,1,0.0,0.0,9,0.0,0.0,15,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_0_40_11_2_16.bin,2,40,21,5.8160892284918155,6.158151641191687,4.218316436872536,6.507271667764072,raw_q1_wide,1,1.0,-16.59304541764871,0.0,1,-17.75033382879573,5.933349887198857,9,-18.13798173085325,6.633958607020787,15,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
