query_file,query_packet,true_location,ambiguous_location,raw_center_rmse_query_to_loc23_db,raw_center_rmse_query_to_loc43_db,q4_rmse_query_to_loc23_db,q4_rmse_query_to_loc43_db,panel,q,offset_bin,query_mean_db,query_std_db,query_count,loc23_template_mean_db,loc23_template_std_db,loc23_template_count,loc43_template_mean_db,loc43_template_std_db,loc43_template_count,note
2_1_21_11_2_16.bin,12,21,40,3.671613199444937,4.33223131521052,4.62805194070302,6.481017784872415,raw_q1_wide,1,-8.0,-29.3602222119261,0.0,1,-30.91198081250213,3.008000355237441,14,-34.43908904247341,5.966132298613259,10,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_1_21_11_2_16.bin,12,21,40,3.671613199444937,4.33223131521052,4.62805194070302,6.481017784872415,raw_q1_wide,1,-7.0,-30.536616656912273,0.0,1,-31.735148449827726,3.7720972534724786,14,-32.49160016067276,4.593038381449386,10,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_1_21_11_2_16.bin,12,21,40,3.671613199444937,4.33223131521052,4.62805194070302,6.481017784872415,raw_q1_wide,1,-6.0,-26.129977995209366,0.0,1,-29.058518172705046,4.426677206537172,14,-31.900513613330435,5.570791732995594,10,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_1_21_11_2_16.bin,12,21,40,3.671613199444937,4.33223131521052,4.62805194070302,6.481017784872415,raw_q1_wide,1,-5.0,-29.471564282450657,0.0,1,-30.674252041400212,4.532973193839551,14,-30.728229117336827,4.901681787421337,10,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_1_21_11_2_16.bin,12,21,40,3.671613199444937,4.33223131521052,4.62805194070302,6.481017784872415,raw_q1_wide,1,-4.0,-22.86875487991741,0.0,1,-26.703252004265988,6.53265744248945,14,-27.775908057333186,5.128139872042433,10,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_1_21_11_2_16.bin,12,21,40,3.671613199444937,4.33223131521052,4.62805194070302,6.481017784872415,raw_q1_wide,1,-3.0,-24.420485446262177,0.0,1,-26.641858689823135,5.578018042548869,14,-27.647928954569316,6.746401740752137,10,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_1_21_11_2_16.bin,12,21,40,3.671613199444937,4.33223131521052,4.62805194070302,6.481017784872415,raw_q1_wide,1,-2.0,-16.46014137646345,0.0,1,-21.548960381430074,8.990968391473844,14,-21.826552721746204,4.967621235114348,10,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_1_21_11_2_16.bin,12,21,40,3.671613199444937,4.33223131521052,4.62805194070302,6.481017784872415,raw_q1_wide,1,-1.0,-8.034618095735265,0.0,1,-14.436833404065117,9.054572647085802,14,-16.030440447139156,6.873738091017402,10,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_1_21_11_2_16.bin,12,21,40,3.671613199444937,4.33223131521052,4.62805194070302,6.481017784872415,raw_q1_wide,1,0.0,0.0,0.0,1,0.0,0.0,14,0.0,0.0,10,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
2_1_21_11_2_16.bin,12,21,40,3.671613199444937,4.33223131521052,4.62805194070302,6.481017784872415,raw_q1_wide,1,1.0,-18.681168832337733,0.0,1,-18.099182652175788,6.865155156964104,14,-17.634604987681026,5.6395669406012185,10,"Raw q=1 uses integer FFT bins -8..+8 normalized by each packet local peak; q=4 zero padding gives finer sampling of the highlighted [-2,+2] center-bin neighborhood and does not add physical resolution."
