query_file,packet_index,true_location,predicted_location,top1_location,top2_location,top1_probability,top2_probability,top1_top2_gap,temperature_T,reference_location,rank,rssi_plus_distance,posterior_probability,is_true_location,is_rssi_plus_prediction,is_top_k,feature_columns
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,40,1,0.6814625417175836,0.16401822437852567,False,True,True,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,21,2,0.691134803881947,0.16104046236214808,True,False,True,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,24,3,0.8343727859933178,0.12277138678401449,False,False,True,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,22,4,1.0900962019140983,0.07563463596773234,False,False,True,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,43,5,1.1158437935999435,0.07203422757801797,False,False,True,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,20,6,1.1921514694083033,0.062339416261859855,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,25,7,1.316089955057787,0.049294905152546524,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,26,8,1.3660100416243781,0.044847081754675694,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,38,9,1.4012425528172952,0.04195168366421114,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,23,10,1.4176912004922275,0.04066469851234639,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,27,11,1.545692525912547,0.03190909427892326,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,37,12,1.6271420785993531,0.02734690788682997,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,36,13,1.7548876485609,0.021469184636487157,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,19,14,1.8170179314180916,0.019085463870778797,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,28,15,1.9039511274174703,0.016187703156112246,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,44,16,1.985956948782844,0.013858663694021266,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,42,17,2.093794028670446,0.0112981368871737,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,29,18,2.3191116053912886,0.007373003124414343,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,39,19,2.3634680698578485,0.006778812254403715,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,35,20,2.5953585967497426,0.004369017767198379,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,34,21,2.7968902577104733,0.0029825614372198848,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,45,22,3.372311225619524,0.0010027826244685524,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,18,23,3.6424662279740394,0.0006011154640389693,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,33,24,3.699640283095973,0.0005394142537307981,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,30,25,3.828216635729861,0.00042281100237223987,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,16,26,4.616841675762286,9.492196191468787e-05,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,31,27,4.716702432660936,7.856227988452129e-05,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
2_1_21_11_2_16.txt,12,21,40,40,21,0.16401822437852567,0.16104046236214808,0.0029777620163775886,0.5279073461706407,32,28,6.158175181058253,5.121003949410266e-06,False,False,False,snr;realtime_average_rssi;median_rssi;mode_rssi;rssi_variance;residual
